0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2.0,3.0,145.0,18.0,22.0,36.0,7.0,135.0,21.0,12.0,2.0,26.0,39.0,101.0,12.0,22.0,12.0,25.0,31.0,13.0,3.0,4.0,4.0,2.0,0.0,158.0,80.0,41.0,104.0,64.0,22.0,27.0,198.0,24.0,63.0,40.0,151.0,80.0,59.0,6.0,27.0,17.0,18.0,20.0,2.0,13.0,9.0,4.0,0.0,0.0
0.0,3.0,54.0,36.0,33.0,44.0,16.0,148.0,29.0,17.0,2.0,31.0,31.0,18.0,16.0,30.0,16.0,31.0,7.0,23.0,3.0,7.0,2.0,2.0,0.0,180.0,97.0,48.0,118.0,80.0,32.0,47.0,219.0,31.0,80.0,53.0,197.0,103.0,65.0,8.0,31.0,23.0,25.0,23.0,2.0,15.0,9.0,0.0,0.0,0.0
0.0,4.0,70.0,56.0,11.0,16.0,24.0,172.0,35.0,7.0,2.0,46.0,45.0,32.0,24.0,8.0,20.0,12.0,9.0,25.0,7.0,8.0,5.0,3.0,0.0,204.0,106.0,58.0,10.0,14.0,49.0,71.0,250.0,36.0,18.0,74.0,75.0,121.0,77.0,9.0,7.0,26.0,33.0,23.0,2.0,0.0,9.0,0.0,0.0,0.0
0.0,5.0,86.0,29.0,25.0,24.0,27.0,26.0,43.0,10.0,5.0,52.0,56.0,61.0,34.0,18.0,21.0,26.0,11.0,28.0,8.0,2.0,7.0,0.0,0.0,233.0,114.0,70.0,17.0,23.0,61.0,34.0,50.0,42.0,28.0,87.0,107.0,148.0,19.0,10.0,8.0,32.0,43.0,5.0,2.0,1.0,11.0,0.0,0.0,0.0
1.0,1.0,108.0,53.0,41.0,36.0,32.0,46.0,52.0,12.0,5.0,11.0,81.0,81.0,12.0,22.0,24.0,40.0,20.0,5.0,10.0,4.0,7.0,1.0,0.0,85.0,127.0,85.0,26.0,36.0,75.0,53.0,71.0,49.0,47.0,112.0,139.0,175.0,29.0,12.0,10.0,34.0,53.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0
1.0,1.0,134.0,80.0,54.0,12.0,13.0,65.0,7.0,18.0,7.0,25.0,98.0,101.0,1.0,28.0,25.0,45.0,15.0,12.0,11.0,4.0,7.0,2.0,0.0,110.0,140.0,93.0,37.0,9.0,22.0,79.0,40.0,54.0,67.0,27.0,173.0,55.0,43.0,13.0,14.0,15.0,62.0,7.0,5.0,3.0,3.0,1.0,0.0,0.0
0.0,3.0,151.0,108.0,25.0,21.0,16.0,78.0,20.0,24.0,10.0,7.0,31.0,118.0,12.0,32.0,27.0,10.0,22.0,18.0,3.0,4.0,0.0,2.0,0.0,140.0,151.0,101.0,49.0,24.0,43.0,101.0,61.0,63.0,78.0,48.0,212.0,78.0,57.0,13.0,18.0,18.0,68.0,7.0,7.0,4.0,5.0,2.0,0.0,0.0
0.0,4.0,58.0,140.0,38.0,32.0,20.0,109.0,34.0,28.0,12.0,18.0,49.0,137.0,20.0,8.0,31.0,17.0,28.0,20.0,4.0,4.0,2.0,2.0,0.0,169.0,160.0,116.0,62.0,38.0,21.0,120.0,91.0,75.0,96.0,64.0,55.0,91.0,68.0,14.0,5.0,21.0,28.0,8.0,10.0,4.0,8.0,2.0,0.0,0.0
2.0,5.0,69.0,162.0,58.0,43.0,8.0,28.0,41.0,5.0,14.0,27.0,74.0,155.0,32.0,8.0,34.0,23.0,30.0,11.0,6.0,7.0,3.0,2.0,0.0,196.0,173.0,133.0,72.0,52.0,38.0,32.0,116.0,27.0,102.0,18.0,87.0,104.0,39.0,16.0,7.0,25.0,39.0,12.0,14.0,2.0,8.0,2.0,0.0,0.0
0.0,4.0,93.0,187.0,74.0,16.0,13.0,46.0,47.0,10.0,15.0,38.0,26.0,31.0,43.0,15.0,3.0,31.0,8.0,15.0,9.0,0.0,7.0,4.0,0.0,81.0,184.0,143.0,90.0,64.0,54.0,55.0,141.0,39.0,113.0,36.0,113.0,136.0,48.0,17.0,7.0,28.0,48.0,13.0,15.0,5.0,9.0,2.0,0.0,0.0
1.0,6.0,110.0,73.0,94.0,23.0,20.0,18.0,19.0,18.0,17.0,49.0,44.0,57.0,52.0,24.0,3.0,44.0,17.0,18.0,10.0,0.0,10.0,4.0,0.0,112.0,192.0,155.0,104.0,78.0,77.0,19.0,26.0,50.0,130.0,57.0,145.0,40.0,59.0,18.0,9.0,31.0,54.0,13.0,17.0,7.0,11.0,2.0,0.0,0.0
2.0,7.0,136.0,100.0,110.0,32.0,16.0,34.0,27.0,23.0,4.0,58.0,57.0,85.0,61.0,31.0,1.0,53.0,19.0,4.0,11.0,1.0,12.0,4.0,0.0,136.0,207.0,162.0,111.0,91.0,103.0,43.0,52.0,57.0,37.0,71.0,54.0,59.0,65.0,18.0,13.0,35.0,3.0,14.0,5.0,8.0,11.0,3.0,0.0,0.0
2.0,1.0,66.0,123.0,58.0,45.0,19.0,48.0,37.0,28.0,6.0,69.0,79.0,33.0,12.0,37.0,2.0,3.0,23.0,5.0,15.0,1.0,1.0,4.0,0.0,161.0,230.0,171.0,125.0,101.0,22.0,74.0,82.0,63.0,54.0,87.0,83.0,83.0,79.0,18.0,10.0,37.0,10.0,16.0,8.0,13.0,11.0,1.0,0.0,0.0
2.0,2.0,83.0,150.0,81.0,55.0,23.0,64.0,19.0,11.0,7.0,91.0,100.0,60.0,18.0,44.0,5.0,16.0,34.0,10.0,22.0,2.0,7.0,5.0,0.0,193.0,242.0,184.0,137.0,114.0,43.0,94.0,25.0,72.0,71.0,38.0,125.0,108.0,24.0,18.0,13.0,40.0,18.0,19.0,12.0,13.0,13.0,2.0,0.0,0.0
2.0,5.0,29.0,170.0,93.0,62.0,34.0,42.0,25.0,14.0,8.0,14.0,119.0,75.0,10.0,6.0,11.0,26.0,36.0,12.0,4.0,4.0,3.0,6.0,0.0,216.0,255.0,202.0,25.0,128.0,66.0,109.0,45.0,84.0,13.0,60.0,155.0,30.0,35.0,19.0,15.0,47.0,27.0,1.0,14.0,10.0,13.0,4.0,0.0,0.0
0.0,6.0,50.0,77.0,121.0,73.0,41.0,61.0,35.0,19.0,12.0,25.0,138.0,102.0,16.0,14.0,16.0,37.0,10.0,16.0,5.0,6.0,5.0,1.0,0.0,245.0,109.0,219.0,36.0,149.0,83.0,26.0,69.0,98.0,23.0,81.0,207.0,54.0,48.0,19.0,18.0,14.0,35.0,3.0,16.0,13.0,15.0,4.0,0.0,0.0
0.0,7.0,65.0,102.0,146.0,81.0,44.0,80.0,39.0,8.0,3.0,36.0,22.0,120.0,26.0,21.0,19.0,47.0,17.0,21.0,8.0,9.0,6.0,1.0,0.0,272.0,120.0,229.0,48.0,173.0,109.0,50.0,93.0,6.0,40.0,104.0,83.0,81.0,21.0,22.0,23.0,17.0,43.0,7.0,1.0,13.0,16.0,4.0,0.0,0.0
0.0,8.0,84.0,27.0,58.0,93.0,49.0,100.0,47.0,17.0,8.0,49.0,43.0,140.0,35.0,11.0,8.0,59.0,22.0,32.0,9.0,4.0,6.0,1.0,0.0,311.0,137.0,241.0,58.0,37.0,129.0,63.0,129.0,19.0,57.0,14.0,116.0,106.0,30.0,22.0,25.0,23.0,54.0,8.0,5.0,16.0,18.0,4.0,0.0,0.0
2.0,1.0,108.0,43.0,85.0,101.0,55.0,40.0,56.0,6.0,2.0,67.0,66.0,160.0,51.0,18.0,14.0,65.0,28.0,5.0,11.0,6.0,6.0,1.0,0.0,333.0,152.0,97.0,74.0,50.0,153.0,86.0,44.0,32.0,17.0,30.0,148.0,132.0,46.0,23.0,26.0,3.0,61.0,8.0,5.0,18.0,19.0,1.0,0.0,0.0
3.0,1.0,122.0,77.0,105.0,117.0,65.0,57.0,64.0,8.0,5.0,28.0,87.0,23.0,59.0,26.0,20.0,72.0,35.0,11.0,14.0,7.0,5.0,1.0,0.0,371.0,165.0,111.0,86.0,63.0,172.0,113.0,78.0,41.0,37.0,45.0,186.0,49.0,62.0,25.0,30.0,7.0,70.0,10.0,6.0,4.0,19.0,1.0,0.0,0.0
1.0,3.0,137.0,99.0,40.0,131.0,69.0,88.0,73.0,13.0,6.0,38.0,103.0,44.0,67.0,27.0,6.0,94.0,37.0,14.0,3.0,8.0,5.0,2.0,0.0,179.0,176.0,122.0,98.0,73.0,43.0,136.0,106.0,52.0,52.0,73.0,24.0,77.0,69.0,26.0,33.0,12.0,78.0,13.0,4.0,7.0,21.0,2.0,0.0,0.0
2.0,6.0,51.0,123.0,58.0,151.0,25.0,108.0,19.0,21.0,0.0,18.0,124.0,63.0,78.0,35.0,14.0,99.0,7.0,18.0,5.0,11.0,6.0,2.0,0.0,214.0,193.0,127.0,108.0,85.0,63.0,167.0,138.0,19.0,65.0,15.0,67.0,102.0,39.0,26.0,7.0,17.0,6.0,14.0,5.0,9.0,21.0,3.0,0.0,0.0
2.0,8.0,79.0,153.0,87.0,160.0,29.0,128.0,35.0,27.0,1.0,34.0,146.0,81.0,15.0,38.0,16.0,23.0,9.0,24.0,7.0,12.0,6.0,1.0,0.0,249.0,206.0,141.0,129.0,33.0,78.0,193.0,165.0,24.0,85.0,31.0,90.0,136.0,46.0,27.0,10.0,19.0,13.0,15.0,7.0,13.0,2.0,3.0,0.0,0.0
3.0,2.0,101.0,39.0,108.0,41.0,40.0,148.0,43.0,15.0,2.0,45.0,166.0,30.0,21.0,44.0,18.0,28.0,17.0,29.0,10.0,1.0,7.0,1.0,0.0,285.0,216.0,155.0,141.0,45.0,97.0,221.0,196.0,33.0,20.0,52.0,125.0,89.0,57.0,28.0,14.0,4.0,22.0,15.0,11.0,5.0,2.0,3.0,0.0,0.0
5.0,4.0,133.0,67.0,133.0,57.0,49.0,69.0,52.0,23.0,2.0,22.0,35.0,67.0,32.0,10.0,22.0,35.0,23.0,7.0,12.0,2.0,8.0,3.0,0.0,307.0,98.0,88.0,155.0,52.0,115.0,237.0,221.0,39.0,42.0,72.0,35.0,111.0,65.0,28.0,22.0,8.0,26.0,3.0,13.0,6.0,2.0,6.0,0.0,0.0
5.0,5.0,158.0,99.0,162.0,66.0,18.0,93.0,60.0,31.0,6.0,36.0,53.0,98.0,15.0,16.0,24.0,45.0,12.0,11.0,14.0,3.0,8.0,4.0,0.0,334.0,115.0,98.0,169.0,68.0,48.0,267.0,246.0,46.0,60.0,95.0,81.0,136.0,7.0,33.0,25.0,12.0,36.0,6.0,14.0,9.0,3.0,1.0,0.0,0.0
1.0,7.0,43.0,130.0,38.0,75.0,20.0,116.0,67.0,38.0,8.0,53.0,66.0,118.0,19.0,18.0,27.0,55.0,20.0,15.0,16.0,9.0,1.0,5.0,0.0,367.0,124.0,112.0,183.0,80.0,62.0,289.0,276.0,15.0,76.0,33.0,117.0,20.0,16.0,33.0,32.0,16.0,10.0,7.0,0.0,10.0,2.0,2.0,0.0,0.0
2.0,7.0,69.0,165.0,61.0,84.0,28.0,138.0,31.0,42.0,9.0,67.0,84.0,45.0,29.0,25.0,6.0,67.0,27.0,21.0,4.0,11.0,2.0,6.0,0.0,396.0,138.0,123.0,191.0,91.0,78.0,314.0,311.0,24.0,103.0,56.0,167.0,43.0,30.0,34.0,36.0,6.0,19.0,9.0,3.0,11.0,4.0,2.0,0.0,0.0
4.0,9.0,96.0,50.0,77.0,99.0,33.0,52.0,39.0,50.0,9.0,26.0,97.0,25.0,35.0,30.0,9.0,74.0,36.0,16.0,7.0,11.0,4.0,1.0,0.0,175.0,149.0,136.0,98.0,109.0,95.0,337.0,347.0,38.0,28.0,84.0,210.0,70.0,41.0,0.0,36.0,11.0,26.0,9.0,4.0,14.0,7.0,2.0,0.0,0.0
4.0,3.0,122.0,80.0,98.0,22.0,38.0,78.0,51.0,64.0,10.0,37.0,116.0,42.0,9.0,35.0,15.0,82.0,44.0,21.0,8.0,4.0,4.0,0.0,0.0,219.0,166.0,153.0,110.0,126.0,113.0,368.0,141.0,44.0,48.0,108.0,59.0,99.0,8.0,1.0,40.0,11.0,33.0,3.0,6.0,2.0,7.0,3.0,0.0,0.0
4.0,3.0,141.0,102.0,116.0,35.0,42.0,96.0,59.0,34.0,11.0,53.0,146.0,72.0,20.0,45.0,4.0,92.0,47.0,23.0,3.0,6.0,4.0,1.0,0.0,245.0,181.0,165.0,121.0,141.0,78.0,390.0,173.0,52.0,63.0,129.0,104.0,120.0,17.0,3.0,41.0,14.0,18.0,7.0,6.0,5.0,7.0,4.0,0.0,0.0
5.0,4.0,164.0,132.0,34.0,52.0,49.0,120.0,21.0,39.0,11.0,69.0,165.0,90.0,19.0,51.0,7.0,105.0,6.0,26.0,8.0,8.0,5.0,2.0,0.0,263.0,203.0,178.0,136.0,63.0,96.0,414.0,206.0,61.0,80.0,31.0,135.0,54.0,31.0,8.0,2.0,19.0,22.0,9.0,0.0,6.0,8.0,4.0,0.0,0.0
5.0,5.0,37.0,151.0,54.0,68.0,53.0,143.0,30.0,50.0,13.0,83.0,190.0,35.0,30.0,7.0,11.0,11.0,16.0,32.0,12.0,11.0,1.0,4.0,0.0,297.0,216.0,195.0,147.0,81.0,118.0,439.0,246.0,72.0,104.0,61.0,182.0,76.0,40.0,10.0,4.0,23.0,33.0,12.0,3.0,7.0,2.0,6.0,0.0,0.0
6.0,5.0,65.0,173.0,63.0,81.0,59.0,30.0,34.0,16.0,15.0,99.0,211.0,62.0,40.0,11.0,13.0,24.0,23.0,38.0,19.0,1.0,2.0,4.0,0.0,320.0,234.0,217.0,45.0,90.0,146.0,464.0,271.0,84.0,48.0,83.0,218.0,103.0,57.0,12.0,3.0,4.0,41.0,4.0,4.0,8.0,2.0,6.0,0.0,0.0
7.0,0.0,97.0,203.0,77.0,19.0,68.0,46.0,43.0,25.0,18.0,114.0,230.0,94.0,16.0,21.0,15.0,38.0,28.0,6.0,21.0,6.0,3.0,4.0,0.0,103.0,245.0,233.0,52.0,110.0,66.0,486.0,131.0,96.0,64.0,102.0,70.0,132.0,5.0,14.0,7.0,12.0,48.0,5.0,5.0,2.0,3.0,8.0,0.0,0.0
5.0,1.0,123.0,72.0,104.0,38.0,78.0,66.0,51.0,31.0,20.0,127.0,67.0,113.0,23.0,29.0,5.0,47.0,9.0,14.0,25.0,7.0,4.0,2.0,0.0,129.0,255.0,248.0,69.0,116.0,91.0,513.0,171.0,106.0,78.0,127.0,117.0,164.0,11.0,16.0,16.0,13.0,59.0,6.0,4.0,3.0,4.0,0.0,0.0,0.0
7.0,3.0,144.0,92.0,124.0,48.0,24.0,90.0,20.0,38.0,23.0,145.0,87.0,133.0,35.0,39.0,8.0,60.0,14.0,18.0,27.0,14.0,5.0,2.0,0.0,159.0,274.0,270.0,83.0,50.0,108.0,258.0,195.0,114.0,93.0,48.0,156.0,112.0,23.0,16.0,18.0,2.0,4.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0
8.0,5.0,37.0,129.0,37.0,63.0,28.0,115.0,29.0,41.0,25.0,157.0,108.0,160.0,44.0,16.0,10.0,21.0,25.0,19.0,4.0,17.0,5.0,2.0,0.0,192.0,289.0,287.0,92.0,67.0,132.0,284.0,214.0,124.0,118.0,74.0,190.0,148.0,33.0,18.0,20.0,5.0,8.0,8.0,8.0,6.0,3.0,1.0,0.0,0.0
9.0,4.0,60.0,163.0,58.0,77.0,42.0,141.0,39.0,44.0,29.0,47.0,128.0,68.0,50.0,26.0,15.0,10.0,33.0,6.0,12.0,17.0,7.0,4.0,0.0,230.0,308.0,156.0,109.0,78.0,153.0,308.0,247.0,138.0,70.0,101.0,229.0,168.0,39.0,18.0,4.0,11.0,13.0,10.0,10.0,6.0,5.0,2.0,0.0,0.0
9.0,7.0,91.0,184.0,79.0,88.0,48.0,46.0,47.0,51.0,29.0,55.0,150.0,89.0,64.0,35.0,20.0,21.0,41.0,8.0,16.0,1.0,9.0,5.0,0.0,257.0,323.0,176.0,120.0,93.0,53.0,328.0,284.0,148.0,84.0,123.0,113.0,192.0,21.0,19.0,11.0,14.0,16.0,0.0,13.0,8.0,5.0,3.0,0.0,0.0
9.0,7.0,110.0,49.0,97.0,26.0,51.0,74.0,54.0,57.0,4.0,65.0,80.0,114.0,73.0,43.0,4.0,29.0,5.0,18.0,5.0,3.0,12.0,5.0,0.0,99.0,343.0,194.0,132.0,104.0,74.0,362.0,312.0,157.0,107.0,147.0,157.0,213.0,33.0,19.0,11.0,23.0,23.0,1.0,14.0,11.0,9.0,0.0,0.0,0.0
9.0,7.0,68.0,76.0,119.0,35.0,64.0,89.0,61.0,69.0,6.0,80.0,99.0,138.0,39.0,52.0,7.0,34.0,15.0,22.0,7.0,6.0,13.0,6.0,0.0,137.0,359.0,208.0,148.0,41.0,96.0,389.0,343.0,168.0,124.0,86.0,198.0,110.0,46.0,20.0,18.0,3.0,28.0,1.0,2.0,16.0,4.0,2.0,0.0,0.0
9.0,8.0,100.0,107.0,143.0,49.0,75.0,110.0,71.0,75.0,6.0,93.0,119.0,162.0,57.0,57.0,11.0,49.0,25.0,25.0,12.0,8.0,2.0,6.0,0.0,177.0,376.0,226.0,163.0,52.0,115.0,414.0,372.0,183.0,61.0,99.0,234.0,130.0,57.0,5.0,22.0,4.0,37.0,4.0,4.0,17.0,4.0,2.0,0.0,0.0
3.0,9.0,132.0,87.0,163.0,62.0,22.0,139.0,86.0,21.0,7.0,18.0,140.0,82.0,67.0,31.0,13.0,19.0,36.0,6.0,13.0,3.0,4.0,6.0,0.0,201.0,115.0,238.0,175.0,70.0,140.0,428.0,398.0,194.0,84.0,115.0,278.0,153.0,73.0,6.0,26.0,9.0,44.0,6.0,4.0,23.0,6.0,4.0,0.0,0.0
3.0,10.0,169.0,126.0,180.0,21.0,32.0,159.0,94.0,25.0,9.0,34.0,159.0,101.0,77.0,35.0,14.0,24.0,45.0,15.0,16.0,4.0,4.0,7.0,0.0,234.0,47.0,252.0,188.0,77.0,163.0,451.0,429.0,48.0,102.0,126.0,143.0,182.0,86.0,7.0,8.0,15.0,11.0,9.0,1.0,3.0,7.0,4.0,0.0,0.0
3.0,5.0,197.0,152.0,209.0,40.0,35.0,54.0,104.0,32.0,9.0,49.0,33.0,131.0,84.0,42.0,15.0,35.0,17.0,18.0,7.0,8.0,4.0,1.0,0.0,253.0,66.0,269.0,202.0,96.0,186.0,481.0,452.0,61.0,121.0,61.0,194.0,216.0,94.0,11.0,14.0,21.0,19.0,10.0,5.0,4.0,9.0,5.0,0.0,0.0
5.0,7.0,229.0,176.0,114.0,49.0,11.0,75.0,111.0,44.0,0.0,66.0,58.0,146.0,42.0,49.0,2.0,42.0,26.0,20.0,2.0,9.0,0.0,1.0,0.0,284.0,83.0,129.0,218.0,113.0,201.0,180.0,486.0,69.0,144.0,82.0,230.0,119.0,106.0,13.0,16.0,22.0,30.0,1.0,8.0,6.0,12.0,5.0,0.0,0.0
5.0,10.0,260.0,202.0,132.0,61.0,16.0,101.0,123.0,49.0,2.0,82.0,78.0,176.0,51.0,59.0,5.0,50.0,33.0,27.0,5.0,9.0,1.0,3.0,0.0,322.0,98.0,44.0,225.0,131.0,219.0,207.0,523.0,81.0,156.0,102.0,103.0,160.0,117.0,15.0,20.0,6.0,36.0,2.0,14.0,1.0,1.0,5.0,0.0,0.0
2.0,12.0,115.0,220.0,153.0,77.0,28.0,122.0,31.0,54.0,3.0,100.0,109.0,31.0,61.0,67.0,8.0,62.0,43.0,13.0,8.0,6.0,3.0,3.0,0.0,350.0,117.0,62.0,238.0,142.0,236.0,228.0,181.0,90.0,176.0,126.0,151.0,184.0,124.0,17.0,22.0,8.0,42.0,4.0,14.0,6.0,5.0,6.0,0.0,0.0
2.0,12.0,145.0,256.0,178.0,41.0,36.0,149.0,40.0,63.0,5.0,44.0,125.0,51.0,74.0,74.0,11.0,71.0,47.0,20.0,12.0,8.0,5.0,0.0,0.0,374.0,138.0,76.0,256.0,159.0,260.0,257.0,213.0,99.0,203.0,36.0,201.0,209.0,132.0,17.0,25.0,4.0,52.0,10.0,5.0,10.0,1.0,8.0,0.0,0.0
0.0,4.0,181.0,290.0,204.0,53.0,44.0,177.0,47.0,71.0,6.0,59.0,156.0,75.0,89.0,77.0,7.0,82.0,20.0,28.0,17.0,9.0,9.0,4.0,0.0,232.0,158.0,86.0,121.0,177.0,281.0,285.0,229.0,106.0,219.0,54.0,255.0,237.0,144.0,17.0,30.0,8.0,24.0,13.0,6.0,11.0,2.0,0.0,0.0,0.0
0.0,6.0,205.0,139.0,223.0,71.0,26.0,193.0,58.0,16.0,9.0,67.0,38.0,103.0,17.0,86.0,14.0,93.0,24.0,32.0,8.0,13.0,0.0,4.0,0.0,271.0,172.0,104.0,135.0,190.0,302.0,307.0,266.0,119.0,66.0,71.0,135.0,280.0,156.0,5.0,35.0,10.0,9.0,13.0,10.0,13.0,3.0,1.0,0.0,0.0
0.0,6.0,236.0,175.0,241.0,85.0,34.0,210.0,69.0,3.0,10.0,82.0,66.0,126.0,32.0,96.0,19.0,102.0,34.0,39.0,10.0,14.0,1.0,6.0,0.0,309.0,183.0,120.0,149.0,206.0,322.0,333.0,288.0,130.0,82.0,87.0,182.0,298.0,100.0,7.0,38.0,12.0,14.0,16.0,11.0,5.0,4.0,1.0,0.0,0.0
1.0,5.0,65.0,195.0,266.0,93.0,41.0,232.0,79.0,9.0,1.0,99.0,88.0,148.0,43.0,10.0,22.0,35.0,42.0,13.0,11.0,13.0,2.0,8.0,0.0,336.0,109.0,133.0,168.0,220.0,337.0,349.0,316.0,140.0,98.0,18.0,215.0,325.0,114.0,8.0,15.0,14.0,19.0,4.0,12.0,5.0,5.0,1.0,0.0,0.0
1.0,5.0,95.0,217.0,282.0,108.0,52.0,250.0,93.0,17.0,5.0,111.0,101.0,57.0,59.0,17.0,26.0,39.0,46.0,19.0,14.0,16.0,4.0,3.0,0.0,177.0,123.0,140.0,183.0,241.0,152.0,380.0,344.0,156.0,123.0,25.0,264.0,263.0,126.0,9.0,17.0,20.0,32.0,4.0,16.0,5.0,2.0,2.0,0.0,0.0
2.0,6.0,123.0,245.0,297.0,49.0,55.0,274.0,105.0,22.0,5.0,126.0,126.0,80.0,72.0,31.0,31.0,53.0,21.0,25.0,19.0,17.0,6.0,3.0,0.0,207.0,146.0,154.0,194.0,257.0,172.0,408.0,371.0,166.0,139.0,38.0,89.0,285.0,139.0,10.0,19.0,25.0,41.0,10.0,3.0,6.0,4.0,4.0,0.0,0.0
2.0,8.0,47.0,270.0,320.0,64.0,59.0,298.0,115.0,30.0,5.0,15.0,141.0,103.0,80.0,34.0,5.0,62.0,27.0,30.0,22.0,23.0,4.0,4.0,0.0,237.0,161.0,106.0,211.0,281.0,186.0,436.0,401.0,173.0,167.0,60.0,136.0,312.0,154.0,10.0,26.0,6.0,52.0,12.0,4.0,11.0,5.0,5.0,0.0,0.0
4.0,11.0,73.0,307.0,95.0,79.0,62.0,321.0,125.0,16.0,5.0,41.0,171.0,120.0,88.0,44.0,10.0,69.0,37.0,40.0,23.0,24.0,6.0,5.0,0.0,262.0,177.0,118.0,231.0,293.0,204.0,462.0,423.0,183.0,182.0,78.0,175.0,142.0,48.0,11.0,31.0,7.0,57.0,13.0,7.0,13.0,6.0,1.0,0.0,0.0
2.0,11.0,98.0,57.0,128.0,88.0,72.0,348.0,140.0,25.0,5.0,54.0,188.0,157.0,98.0,13.0,14.0,78.0,45.0,24.0,26.0,26.0,7.0,5.0,0.0,296.0,196.0,125.0,245.0,312.0,228.0,482.0,461.0,194.0,200.0,99.0,209.0,177.0,56.0,11.0,35.0,11.0,64.0,17.0,7.0,2.0,7.0,2.0,0.0,0.0
2.0,13.0,123.0,99.0,149.0,109.0,77.0,144.0,150.0,38.0,5.0,72.0,26.0,187.0,109.0,17.0,16.0,17.0,51.0,31.0,29.0,29.0,1.0,7.0,0.0,330.0,220.0,139.0,262.0,327.0,244.0,505.0,494.0,204.0,222.0,117.0,254.0,91.0,72.0,12.0,42.0,18.0,22.0,18.0,12.0,3.0,4.0,4.0,0.0,0.0
2.0,6.0,148.0,139.0,166.0,119.0,84.0,169.0,163.0,43.0,2.0,83.0,44.0,217.0,116.0,23.0,19.0,29.0,58.0,36.0,32.0,31.0,2.0,7.0,0.0,366.0,238.0,156.0,271.0,197.0,259.0,535.0,526.0,89.0,240.0,139.0,308.0,111.0,86.0,12.0,44.0,24.0,28.0,7.0,13.0,6.0,6.0,4.0,0.0,0.0
3.0,6.0,175.0,165.0,59.0,127.0,26.0,197.0,174.0,50.0,3.0,106.0,68.0,251.0,132.0,31.0,24.0,37.0,61.0,40.0,15.0,35.0,2.0,1.0,0.0,404.0,255.0,169.0,287.0,80.0,279.0,555.0,558.0,98.0,266.0,162.0,348.0,135.0,103.0,15.0,21.0,28.0,36.0,7.0,16.0,10.0,4.0,5.0,0.0,0.0
3.0,1.0,211.0,194.0,86.0,140.0,37.0,222.0,75.0,58.0,7.0,118.0,94.0,23.0,143.0,41.0,29.0,51.0,68.0,46.0,19.0,40.0,3.0,1.0,0.0,440.0,275.0,56.0,301.0,97.0,301.0,573.0,581.0,105.0,136.0,193.0,381.0,28.0,64.0,15.0,26.0,33.0,45.0,9.0,6.0,16.0,7.0,5.0,0.0,0.0
3.0,1.0,83.0,217.0,102.0,153.0,47.0,238.0,83.0,61.0,8.0,138.0,120.0,48.0,155.0,51.0,35.0,12.0,76.0,8.0,23.0,42.0,5.0,1.0,0.0,471.0,295.0,78.0,317.0,113.0,321.0,598.0,597.0,117.0,157.0,213.0,424.0,66.0,80.0,15.0,28.0,38.0,56.0,12.0,7.0,18.0,9.0,6.0,0.0,0.0
3.0,1.0,34.0,253.0,117.0,40.0,54.0,60.0,91.0,69.0,9.0,155.0,52.0,81.0,19.0,53.0,40.0,23.0,81.0,12.0,26.0,44.0,7.0,1.0,0.0,503.0,307.0,91.0,339.0,122.0,111.0,622.0,619.0,128.0,184.0,234.0,462.0,105.0,15.0,17.0,2.0,27.0,63.0,14.0,8.0,18.0,10.0,2.0,0.0,0.0
0.0,4.0,60.0,268.0,135.0,54.0,58.0,82.0,101.0,37.0,9.0,172.0,72.0,105.0,30.0,63.0,42.0,35.0,33.0,17.0,29.0,45.0,8.0,4.0,0.0,536.0,329.0,106.0,113.0,136.0,67.0,652.0,365.0,138.0,202.0,123.0,502.0,142.0,23.0,17.0,4.0,34.0,66.0,16.0,9.0,21.0,11.0,2.0,0.0,0.0
0.0,5.0,86.0,299.0,152.0,69.0,20.0,116.0,108.0,40.0,10.0,187.0,103.0,135.0,39.0,71.0,50.0,41.0,42.0,20.0,6.0,48.0,10.0,0.0,0.0,555.0,340.0,41.0,126.0,148.0,92.0,672.0,391.0,146.0,222.0,140.0,549.0,168.0,30.0,18.0,8.0,36.0,38.0,18.0,11.0,23.0,11.0,2.0,0.0,0.0
0.0,5.0,113.0,88.0,47.0,79.0,28.0,132.0,22.0,50.0,13.0,201.0,127.0,62.0,46.0,15.0,55.0,47.0,50.0,23.0,10.0,49.0,11.0,1.0,0.0,215.0,357.0,61.0,140.0,167.0,112.0,700.0,416.0,159.0,239.0,163.0,596.0,194.0,42.0,0.0,14.0,15.0,52.0,20.0,15.0,10.0,14.0,2.0,0.0,0.0
1.0,1.0,142.0,112.0,70.0,88.0,35.0,154.0,38.0,59.0,14.0,219.0,150.0,82.0,49.0,25.0,59.0,62.0,55.0,4.0,15.0,2.0,11.0,3.0,0.0,247.0,374.0,77.0,152.0,179.0,129.0,337.0,223.0,119.0,258.0,180.0,403.0,208.0,53.0,0.0,18.0,20.0,0.0,21.0,19.0,14.0,18.0,3.0,0.0,0.0
